         STOP_NAME          ; STOP_NUMBER ;     EVENT      ;     85:151:5278     ;     85:151:5301     ;     85:151:5322     ;     85:151:5279     ;     85:151:5302     ;     85:151:5323     ;     85:151:5280     ;     85:151:5303     ;     85:151:5324     ;     85:151:5281     ;     85:151:5304     ;     85:151:5325     ;     85:151:5282     ;     85:151:5305     ;     85:151:5326     ;     85:151:5283     ;     85:151:5306     ;     85:151:5327     ;     85:151:5284     ;     85:151:5307     ;     85:151:5328     ;     85:151:5285     ;     85:151:5308     ;     85:151:5329     ;     85:151:5286     ;     85:151:5309     ;     85:151:5330     ;     85:151:5287     ;     85:151:5310     ;     85:151:5331     ;     85:151:5288     ;     85:151:5311     ;     85:151:5332     ;     85:151:5289     ;     85:151:5312     ;     85:151:5333     ;     85:151:5290     ;     85:151:5313     ;     85:151:5334     ;     85:151:5291     ;     85:151:5314     ;     85:151:5335     ;     85:151:5292     ;     85:151:5315     ;     85:151:5336     ;     85:151:5293     ;     85:151:5316     ;     85:151:5337     ;     85:151:5294     ;     85:151:5317     ;     85:151:5338     ;     85:151:5295     ;     85:151:5318     ;     85:151:5339     ;     85:151:5296     ;     85:151:5319     ;     85:151:5340     ;     85:151:5297     ;     85:151:5341     ;     85:151:5298     
  Cheseaux-sur-L., Martheray;      8577645;         ARRIVAL;  2025-07-01 06:00:00;  2025-07-01 06:27:00;  2025-07-01 06:30:00;  2025-07-01 06:57:00;  2025-07-01 07:00:00;  2025-07-01 07:27:00;  2025-07-01 07:30:00;  2025-07-01 07:57:00;  2025-07-01 08:00:00;  2025-07-01 08:27:00;  2025-07-01 08:30:00;  2025-07-01 08:57:00;  2025-07-01 09:00:00;  2025-07-01 09:27:00;  2025-07-01 09:30:00;  2025-07-01 09:57:00;  2025-07-01 10:00:00;  2025-07-01 10:27:00;  2025-07-01 10:30:00;  2025-07-01 10:57:00;  2025-07-01 11:00:00;  2025-07-01 11:27:00;  2025-07-01 11:30:00;  2025-07-01 11:57:00;  2025-07-01 12:00:00;  2025-07-01 12:27:00;  2025-07-01 12:30:00;  2025-07-01 12:57:00;  2025-07-01 13:00:00;  2025-07-01 13:27:00;  2025-07-01 13:30:00;  2025-07-01 13:57:00;  2025-07-01 14:00:00;  2025-07-01 14:27:00;  2025-07-01 14:30:00;  2025-07-01 14:57:00;  2025-07-01 15:00:00;  2025-07-01 15:27:00;  2025-07-01 15:30:00;  2025-07-01 15:57:00;  2025-07-01 16:00:00;  2025-07-01 16:27:00;  2025-07-01 16:30:00;  2025-07-01 16:57:00;  2025-07-01 17:00:00;  2025-07-01 17:27:00;  2025-07-01 17:30:00;  2025-07-01 17:57:00;  2025-07-01 18:00:00;  2025-07-01 18:27:00;  2025-07-01 18:30:00;  2025-07-01 18:57:00;  2025-07-01 19:00:00;  2025-07-01 19:27:00;  2025-07-01 19:30:00;  2025-07-01 19:57:00;  2025-07-01 20:00:00;  2025-07-01 20:27:00;  2025-07-01 20:57:00;  2025-07-01 21:00:00
  Cheseaux-sur-L., Martheray;      8577645;    ARRIVAL_REAL;  2025-07-01 06:03:37;  2025-07-01 06:27:19;  2025-07-01 06:30:23;  2025-07-01 06:59:44;  2025-07-01 07:02:15;  2025-07-01 07:27:42;  2025-07-01 07:35:17;  2025-07-01 07:58:07;  2025-07-01 08:01:58;  2025-07-01 08:28:45;  2025-07-01 08:31:32;  2025-07-01 08:57:05;  2025-07-01 09:02:55;  2025-07-01 09:27:04;  2025-07-01 09:31:00;  2025-07-01 09:57:50;  2025-07-01 10:03:47;  2025-07-01 10:27:12;  2025-07-01 10:31:54;  2025-07-01 10:57:44;  2025-07-01 11:01:29;  2025-07-01 11:28:20;  2025-07-01 11:33:50;  2025-07-01 11:57:26;  2025-07-01 12:02:16;  2025-07-01 12:27:43;  2025-07-01 12:31:05;  2025-07-01 12:57:44;  2025-07-01 13:02:23;  2025-07-01 13:27:24;  2025-07-01 13:31:14;  2025-07-01 13:57:40;  2025-07-01 14:00:38;  2025-07-01 14:24:46;  2025-07-01 14:31:33;  2025-07-01 14:57:33;  2025-07-01 15:03:01;  2025-07-01 15:27:19;  2025-07-01 15:33:43;  2025-07-01 15:58:04;  2025-07-01 16:02:54;  2025-07-01 16:28:15;  2025-07-01 16:34:24;  2025-07-01 16:57:43;  2025-07-01 17:04:05;  2025-07-01 17:27:00;  2025-07-01 17:35:44;  2025-07-01 17:58:38;  2025-07-01 18:06:53;  2025-07-01 18:27:02;  2025-07-01 18:32:33;  2025-07-01 18:57:56;  2025-07-01 19:01:38;  2025-07-01 19:27:13;  2025-07-01 19:32:32;  2025-07-01 19:56:31;  2025-07-01 20:01:46;  2025-07-01 20:26:54;  2025-07-01 20:57:00;  2025-07-01 20:59:38
  Cheseaux-sur-L., Martheray;      8577645;       DEPARTURE;  2025-07-01 06:00:00;  2025-07-01 06:27:00;  2025-07-01 06:30:00;  2025-07-01 06:57:00;  2025-07-01 07:00:00;  2025-07-01 07:27:00;  2025-07-01 07:30:00;  2025-07-01 07:57:00;  2025-07-01 08:00:00;  2025-07-01 08:27:00;  2025-07-01 08:30:00;  2025-07-01 08:57:00;  2025-07-01 09:00:00;  2025-07-01 09:27:00;  2025-07-01 09:30:00;  2025-07-01 09:57:00;  2025-07-01 10:00:00;  2025-07-01 10:27:00;  2025-07-01 10:30:00;  2025-07-01 10:57:00;  2025-07-01 11:00:00;  2025-07-01 11:27:00;  2025-07-01 11:30:00;  2025-07-01 11:57:00;  2025-07-01 12:00:00;  2025-07-01 12:27:00;  2025-07-01 12:30:00;  2025-07-01 12:57:00;  2025-07-01 13:00:00;  2025-07-01 13:27:00;  2025-07-01 13:30:00;  2025-07-01 13:57:00;  2025-07-01 14:00:00;  2025-07-01 14:27:00;  2025-07-01 14:30:00;  2025-07-01 14:57:00;  2025-07-01 15:00:00;  2025-07-01 15:27:00;  2025-07-01 15:30:00;  2025-07-01 15:57:00;  2025-07-01 16:00:00;  2025-07-01 16:27:00;  2025-07-01 16:30:00;  2025-07-01 16:57:00;  2025-07-01 17:00:00;  2025-07-01 17:27:00;  2025-07-01 17:30:00;  2025-07-01 17:57:00;  2025-07-01 18:00:00;  2025-07-01 18:27:00;  2025-07-01 18:30:00;  2025-07-01 18:57:00;  2025-07-01 19:00:00;  2025-07-01 19:27:00;  2025-07-01 19:30:00;  2025-07-01 19:57:00;  2025-07-01 20:00:00;  2025-07-01 20:27:00;  2025-07-01 20:57:00;  2025-07-01 21:00:00
  Cheseaux-sur-L., Martheray;      8577645;  DEPARTURE_REAL;  2025-07-01 06:03:37;  2025-07-01 06:27:36;  2025-07-01 06:30:23;  2025-07-01 06:59:59;  2025-07-01 07:02:15;  2025-07-01 07:27:48;  2025-07-01 07:35:37;  2025-07-01 07:58:07;  2025-07-01 08:02:20;  2025-07-01 08:28:45;  2025-07-01 08:32:00;  2025-07-01 08:57:20;  2025-07-01 09:02:55;  2025-07-01 09:27:24;  2025-07-01 09:31:14;  2025-07-01 09:57:50;  2025-07-01 10:03:47;  2025-07-01 10:27:22;  2025-07-01 10:32:11;  2025-07-01 10:57:44;  2025-07-01 11:01:47;  2025-07-01 11:28:20;  2025-07-01 11:33:50;  2025-07-01 11:57:41;  2025-07-01 12:02:16;  2025-07-01 12:28:03;  2025-07-01 12:31:29;  2025-07-01 12:57:55;  2025-07-01 13:02:23;  2025-07-01 13:27:37;  2025-07-01 13:31:54;  2025-07-01 13:57:40;  2025-07-01 14:00:55;  2025-07-01 14:28:06;  2025-07-01 14:31:33;  2025-07-01 14:57:33;  2025-07-01 15:03:16;  2025-07-01 15:27:19;  2025-07-01 15:33:43;  2025-07-01 15:58:24;  2025-07-01 16:03:23;  2025-07-01 16:28:25;  2025-07-01 16:35:02;  2025-07-01 16:58:03;  2025-07-01 17:04:05;  2025-07-01 17:27:00;  2025-07-01 17:36:03;  2025-07-01 17:58:57;  2025-07-01 18:07:13;  2025-07-01 18:27:22;  2025-07-01 18:32:51;  2025-07-01 18:57:56;  2025-07-01 19:01:38;  2025-07-01 19:27:30;  2025-07-01 19:32:32;  2025-07-01 19:56:31;  2025-07-01 20:01:46;  2025-07-01 20:26:54;  2025-07-01 20:57:00;  2025-07-01 20:59:55
  Cheseaux-sur-L., Châtelard;      8595147;         ARRIVAL;  2025-07-01 05:59:00;  2025-07-01 06:28:00;  2025-07-01 06:29:00;  2025-07-01 06:58:00;  2025-07-01 06:59:00;  2025-07-01 07:28:00;  2025-07-01 07:29:00;  2025-07-01 07:58:00;  2025-07-01 07:59:00;  2025-07-01 08:28:00;  2025-07-01 08:29:00;  2025-07-01 08:58:00;  2025-07-01 08:59:00;  2025-07-01 09:28:00;  2025-07-01 09:29:00;  2025-07-01 09:58:00;  2025-07-01 09:59:00;  2025-07-01 10:28:00;  2025-07-01 10:29:00;  2025-07-01 10:58:00;  2025-07-01 10:59:00;  2025-07-01 11:28:00;  2025-07-01 11:29:00;  2025-07-01 11:58:00;  2025-07-01 11:59:00;  2025-07-01 12:28:00;  2025-07-01 12:29:00;  2025-07-01 12:58:00;  2025-07-01 12:59:00;  2025-07-01 13:28:00;  2025-07-01 13:29:00;  2025-07-01 13:58:00;  2025-07-01 13:59:00;  2025-07-01 14:28:00;  2025-07-01 14:29:00;  2025-07-01 14:58:00;  2025-07-01 14:59:00;  2025-07-01 15:28:00;  2025-07-01 15:29:00;  2025-07-01 15:58:00;  2025-07-01 15:59:00;  2025-07-01 16:28:00;  2025-07-01 16:29:00;  2025-07-01 16:58:00;  2025-07-01 16:59:00;  2025-07-01 17:28:00;  2025-07-01 17:29:00;  2025-07-01 17:58:00;  2025-07-01 17:59:00;  2025-07-01 18:28:00;  2025-07-01 18:29:00;  2025-07-01 18:58:00;  2025-07-01 18:59:00;  2025-07-01 19:28:00;  2025-07-01 19:29:00;  2025-07-01 19:58:00;  2025-07-01 19:59:00;  2025-07-01 20:28:00;  2025-07-01 20:58:00;  2025-07-01 20:59:00
  Cheseaux-sur-L., Châtelard;      8595147;    ARRIVAL_REAL;  2025-07-01 06:02:24;  2025-07-01 06:28:20;  2025-07-01 06:29:11;  2025-07-01 07:00:59;  2025-07-01 07:00:44;  2025-07-01 07:28:36;  2025-07-01 07:33:57;  2025-07-01 07:59:07;  2025-07-01 08:00:45;  2025-07-01 08:29:45;  2025-07-01 08:30:23;  2025-07-01 08:58:01;  2025-07-01 09:01:18;  2025-07-01 09:28:18;  2025-07-01 09:29:52;  2025-07-01 09:58:30;  2025-07-01 10:03:08;  2025-07-01 10:28:04;  2025-07-01 10:31:06;  2025-07-01 10:58:05;  2025-07-01 11:00:24;  2025-07-01 11:29:01;  2025-07-01 11:33:10;  2025-07-01 11:58:41;  2025-07-01 12:00:56;  2025-07-01 12:28:30;  2025-07-01 12:30:01;  2025-07-01 12:58:35;  2025-07-01 13:01:00;  2025-07-01 13:28:10;  2025-07-01 13:30:39;  2025-07-01 13:58:39;  2025-07-01 13:59:31;  2025-07-01 14:28:46;  2025-07-01 14:30:10;  2025-07-01 14:58:15;  2025-07-01 15:02:36;  2025-07-01 15:28:21;  2025-07-01 15:32:31;  2025-07-01 15:59:14;  2025-07-01 16:02:01;  2025-07-01 16:29:18;  2025-07-01 16:33:22;  2025-07-01 16:58:44;  2025-07-01 17:02:19;  2025-07-01 17:28:00;  2025-07-01 17:32:17;  2025-07-01 17:59:38;  2025-07-01 18:05:50;  2025-07-01 18:28:03;  2025-07-01 18:31:25;  2025-07-01 18:58:52;  2025-07-01 19:00:18;  2025-07-01 19:28:11;  2025-07-01 19:31:56;  2025-07-01 19:57:06;  2025-07-01 20:00:57;  2025-07-01 20:27:45;  2025-07-01 20:57:43;  2025-07-01 20:58:55
  Cheseaux-sur-L., Châtelard;      8595147;       DEPARTURE;  2025-07-01 05:59:00;  2025-07-01 06:28:00;  2025-07-01 06:29:00;  2025-07-01 06:58:00;  2025-07-01 06:59:00;  2025-07-01 07:28:00;  2025-07-01 07:29:00;  2025-07-01 07:58:00;  2025-07-01 07:59:00;  2025-07-01 08:28:00;  2025-07-01 08:29:00;  2025-07-01 08:58:00;  2025-07-01 08:59:00;  2025-07-01 09:28:00;  2025-07-01 09:29:00;  2025-07-01 09:58:00;  2025-07-01 09:59:00;  2025-07-01 10:28:00;  2025-07-01 10:29:00;  2025-07-01 10:58:00;  2025-07-01 10:59:00;  2025-07-01 11:28:00;  2025-07-01 11:29:00;  2025-07-01 11:58:00;  2025-07-01 11:59:00;  2025-07-01 12:28:00;  2025-07-01 12:29:00;  2025-07-01 12:58:00;  2025-07-01 12:59:00;  2025-07-01 13:28:00;  2025-07-01 13:29:00;  2025-07-01 13:58:00;  2025-07-01 13:59:00;  2025-07-01 14:28:00;  2025-07-01 14:29:00;  2025-07-01 14:58:00;  2025-07-01 14:59:00;  2025-07-01 15:28:00;  2025-07-01 15:29:00;  2025-07-01 15:58:00;  2025-07-01 15:59:00;  2025-07-01 16:28:00;  2025-07-01 16:29:00;  2025-07-01 16:58:00;  2025-07-01 16:59:00;  2025-07-01 17:28:00;  2025-07-01 17:29:00;  2025-07-01 17:58:00;  2025-07-01 17:59:00;  2025-07-01 18:28:00;  2025-07-01 18:29:00;  2025-07-01 18:58:00;  2025-07-01 18:59:00;  2025-07-01 19:28:00;  2025-07-01 19:29:00;  2025-07-01 19:58:00;  2025-07-01 19:59:00;  2025-07-01 20:28:00;  2025-07-01 20:58:00;  2025-07-01 20:59:00
  Cheseaux-sur-L., Châtelard;      8595147;  DEPARTURE_REAL;  2025-07-01 06:02:46;  2025-07-01 06:28:36;  2025-07-01 06:29:41;  2025-07-01 07:01:19;  2025-07-01 07:01:16;  2025-07-01 07:29:03;  2025-07-01 07:34:17;  2025-07-01 07:59:25;  2025-07-01 08:01:09;  2025-07-01 08:29:45;  2025-07-01 08:31:00;  2025-07-01 08:58:26;  2025-07-01 09:01:57;  2025-07-01 09:28:18;  2025-07-01 09:30:13;  2025-07-01 09:58:50;  2025-07-01 10:03:08;  2025-07-01 10:28:07;  2025-07-01 10:31:32;  2025-07-01 10:58:24;  2025-07-01 11:00:47;  2025-07-01 11:29:20;  2025-07-01 11:33:10;  2025-07-01 11:58:41;  2025-07-01 12:01:25;  2025-07-01 12:29:03;  2025-07-01 12:30:22;  2025-07-01 12:58:55;  2025-07-01 13:01:43;  2025-07-01 13:28:10;  2025-07-01 13:30:54;  2025-07-01 13:58:39;  2025-07-01 13:59:55;  2025-07-01 14:28:46;  2025-07-01 14:30:50;  2025-07-01 14:58:25;  2025-07-01 15:02:36;  2025-07-01 15:28:21;  2025-07-01 15:32:50;  2025-07-01 15:59:24;  2025-07-01 16:02:23;  2025-07-01 16:29:42;  2025-07-01 16:34:02;  2025-07-01 16:59:43;  2025-07-01 17:02:40;  2025-07-01 17:28:00;  2025-07-01 17:32:43;  2025-07-01 18:00:06;  2025-07-01 18:06:11;  2025-07-01 18:28:22;  2025-07-01 18:31:25;  2025-07-01 18:59:32;  2025-07-01 19:00:38;  2025-07-01 19:28:11;  2025-07-01 19:31:56;  2025-07-01 19:57:06;  2025-07-01 20:00:57;  2025-07-01 20:27:45;  2025-07-01 20:57:43;  2025-07-01 20:58:55
        Crissier, Montremoën;      8507632;         ARRIVAL;  2025-07-01 05:56:00;  2025-07-01 06:30:00;  2025-07-01 06:26:00;  2025-07-01 07:00:00;  2025-07-01 06:56:00;  2025-07-01 07:30:00;  2025-07-01 07:26:00;  2025-07-01 08:00:00;  2025-07-01 07:56:00;  2025-07-01 08:30:00;  2025-07-01 08:26:00;  2025-07-01 09:00:00;  2025-07-01 08:56:00;  2025-07-01 09:30:00;  2025-07-01 09:26:00;  2025-07-01 10:00:00;  2025-07-01 09:56:00;  2025-07-01 10:30:00;  2025-07-01 10:26:00;  2025-07-01 11:00:00;  2025-07-01 10:56:00;  2025-07-01 11:30:00;  2025-07-01 11:26:00;  2025-07-01 12:00:00;  2025-07-01 11:56:00;  2025-07-01 12:30:00;  2025-07-01 12:26:00;  2025-07-01 13:00:00;  2025-07-01 12:56:00;  2025-07-01 13:30:00;  2025-07-01 13:26:00;  2025-07-01 14:00:00;  2025-07-01 13:56:00;  2025-07-01 14:30:00;  2025-07-01 14:26:00;  2025-07-01 15:00:00;  2025-07-01 14:56:00;  2025-07-01 15:30:00;  2025-07-01 15:26:00;  2025-07-01 16:00:00;  2025-07-01 15:56:00;  2025-07-01 16:30:00;  2025-07-01 16:26:00;  2025-07-01 17:00:00;  2025-07-01 16:56:00;  2025-07-01 17:30:00;  2025-07-01 17:26:00;  2025-07-01 18:00:00;  2025-07-01 17:56:00;  2025-07-01 18:30:00;  2025-07-01 18:26:00;  2025-07-01 19:00:00;  2025-07-01 18:56:00;  2025-07-01 19:30:00;  2025-07-01 19:26:00;  2025-07-01 20:00:00;  2025-07-01 19:56:00;  2025-07-01 20:30:00;  2025-07-01 21:00:00;  2025-07-01 20:56:00
        Crissier, Montremoën;      8507632;    ARRIVAL_REAL;  2025-07-01 05:59:46;  2025-07-01 06:31:17;  2025-07-01 06:26:47;  2025-07-01 07:03:59;  2025-07-01 06:57:48;  2025-07-01 07:31:09;  2025-07-01 07:30:37;  2025-07-01 08:01:46;  2025-07-01 07:57:46;  2025-07-01 08:32:05;  2025-07-01 08:28:00;  2025-07-01 09:00:25;  2025-07-01 08:58:37;  2025-07-01 09:30:43;  2025-07-01 09:27:18;  2025-07-01 10:00:50;  2025-07-01 10:00:15;  2025-07-01 10:30:07;  2025-07-01 10:28:34;  2025-07-01 11:00:24;  2025-07-01 10:57:36;  2025-07-01 11:31:24;  2025-07-01 11:30:08;  2025-07-01 12:00:41;  2025-07-01 11:57:56;  2025-07-01 12:31:05;  2025-07-01 12:27:16;  2025-07-01 13:01:15;  2025-07-01 12:58:23;  2025-07-01 13:30:18;  2025-07-01 13:28:14;  2025-07-01 14:00:59;  2025-07-01 13:57:01;  2025-07-01 14:30:29;  2025-07-01 14:27:50;  2025-07-01 15:00:33;  2025-07-01 14:59:59;  2025-07-01 15:30:21;  2025-07-01 15:29:27;  2025-07-01 16:01:45;  2025-07-01 15:59:25;  2025-07-01 16:31:56;  2025-07-01 16:30:42;  2025-07-01 17:02:24;  2025-07-01 16:59:21;  2025-07-01 17:30:00;  2025-07-01 17:29:17;  2025-07-01 18:02:37;  2025-07-01 18:02:56;  2025-07-01 18:30:42;  2025-07-01 18:28:07;  2025-07-01 19:01:32;  2025-07-01 18:57:15;  2025-07-01 19:30:27;  2025-07-01 19:29:38;  2025-07-01 19:59:13;  2025-07-01 19:58:05;  2025-07-01 20:29:56;  2025-07-01 20:59:43;  2025-07-01 20:56:35
        Crissier, Montremoën;      8507632;       DEPARTURE;  2025-07-01 05:56:00;  2025-07-01 06:30:00;  2025-07-01 06:26:00;  2025-07-01 07:00:00;  2025-07-01 06:56:00;  2025-07-01 07:30:00;  2025-07-01 07:26:00;  2025-07-01 08:00:00;  2025-07-01 07:56:00;  2025-07-01 08:30:00;  2025-07-01 08:26:00;  2025-07-01 09:00:00;  2025-07-01 08:56:00;  2025-07-01 09:30:00;  2025-07-01 09:26:00;  2025-07-01 10:00:00;  2025-07-01 09:56:00;  2025-07-01 10:30:00;  2025-07-01 10:26:00;  2025-07-01 11:00:00;  2025-07-01 10:56:00;  2025-07-01 11:30:00;  2025-07-01 11:26:00;  2025-07-01 12:00:00;  2025-07-01 11:56:00;  2025-07-01 12:30:00;  2025-07-01 12:26:00;  2025-07-01 13:00:00;  2025-07-01 12:56:00;  2025-07-01 13:30:00;  2025-07-01 13:26:00;  2025-07-01 14:00:00;  2025-07-01 13:56:00;  2025-07-01 14:30:00;  2025-07-01 14:26:00;  2025-07-01 15:00:00;  2025-07-01 14:56:00;  2025-07-01 15:30:00;  2025-07-01 15:26:00;  2025-07-01 16:00:00;  2025-07-01 15:56:00;  2025-07-01 16:30:00;  2025-07-01 16:26:00;  2025-07-01 17:00:00;  2025-07-01 16:56:00;  2025-07-01 17:30:00;  2025-07-01 17:26:00;  2025-07-01 18:00:00;  2025-07-01 17:56:00;  2025-07-01 18:30:00;  2025-07-01 18:26:00;  2025-07-01 19:00:00;  2025-07-01 18:56:00;  2025-07-01 19:30:00;  2025-07-01 19:26:00;  2025-07-01 20:00:00;  2025-07-01 19:56:00;  2025-07-01 20:30:00;  2025-07-01 21:00:00;  2025-07-01 20:56:00
        Crissier, Montremoën;      8507632;  DEPARTURE_REAL;  2025-07-01 05:59:46;  2025-07-01 06:31:37;  2025-07-01 06:26:47;  2025-07-01 07:03:59;  2025-07-01 06:58:06;  2025-07-01 07:31:29;  2025-07-01 07:30:57;  2025-07-01 08:02:06;  2025-07-01 07:58:09;  2025-07-01 08:32:25;  2025-07-01 08:28:00;  2025-07-01 09:00:41;  2025-07-01 08:58:57;  2025-07-01 09:31:02;  2025-07-01 09:27:37;  2025-07-01 10:00:55;  2025-07-01 10:00:32;  2025-07-01 10:30:07;  2025-07-01 10:28:54;  2025-07-01 11:00:28;  2025-07-01 10:58:02;  2025-07-01 11:31:24;  2025-07-01 11:30:32;  2025-07-01 12:00:41;  2025-07-01 11:58:25;  2025-07-01 12:31:23;  2025-07-01 12:27:33;  2025-07-01 13:01:15;  2025-07-01 12:58:43;  2025-07-01 13:30:31;  2025-07-01 13:28:14;  2025-07-01 14:01:15;  2025-07-01 13:57:17;  2025-07-01 14:30:46;  2025-07-01 14:27:50;  2025-07-01 15:00:33;  2025-07-01 14:59:59;  2025-07-01 15:30:43;  2025-07-01 15:29:50;  2025-07-01 16:02:04;  2025-07-01 15:59:43;  2025-07-01 16:32:05;  2025-07-01 16:31:02;  2025-07-01 17:02:43;  2025-07-01 16:59:45;  2025-07-01 17:30:00;  2025-07-01 17:29:43;  2025-07-01 18:02:57;  2025-07-01 18:03:13;  2025-07-01 18:31:03;  2025-07-01 18:28:30;  2025-07-01 19:01:39;  2025-07-01 18:57:38;  2025-07-01 19:30:50;  2025-07-01 19:29:38;  2025-07-01 19:59:13;  2025-07-01 19:58:30;  2025-07-01 20:30:05;  2025-07-01 20:59:45;  2025-07-01 20:56:35
           Crissier, Timonet;      8588845;         ARRIVAL;  2025-07-01 05:55:00;  2025-07-01 06:32:00;  2025-07-01 06:25:00;  2025-07-01 07:02:00;  2025-07-01 06:55:00;  2025-07-01 07:32:00;  2025-07-01 07:25:00;  2025-07-01 08:02:00;  2025-07-01 07:55:00;  2025-07-01 08:32:00;  2025-07-01 08:25:00;  2025-07-01 09:02:00;  2025-07-01 08:55:00;  2025-07-01 09:32:00;  2025-07-01 09:25:00;  2025-07-01 10:02:00;  2025-07-01 09:55:00;  2025-07-01 10:32:00;  2025-07-01 10:25:00;  2025-07-01 11:02:00;  2025-07-01 10:55:00;  2025-07-01 11:32:00;  2025-07-01 11:25:00;  2025-07-01 12:02:00;  2025-07-01 11:55:00;  2025-07-01 12:32:00;  2025-07-01 12:25:00;  2025-07-01 13:02:00;  2025-07-01 12:55:00;  2025-07-01 13:32:00;  2025-07-01 13:25:00;  2025-07-01 14:02:00;  2025-07-01 13:55:00;  2025-07-01 14:32:00;  2025-07-01 14:25:00;  2025-07-01 15:02:00;  2025-07-01 14:55:00;  2025-07-01 15:32:00;  2025-07-01 15:25:00;  2025-07-01 16:02:00;  2025-07-01 15:55:00;  2025-07-01 16:32:00;  2025-07-01 16:25:00;  2025-07-01 17:02:00;  2025-07-01 16:55:00;  2025-07-01 17:32:00;  2025-07-01 17:25:00;  2025-07-01 18:02:00;  2025-07-01 17:55:00;  2025-07-01 18:32:00;  2025-07-01 18:25:00;  2025-07-01 19:02:00;  2025-07-01 18:55:00;  2025-07-01 19:32:00;  2025-07-01 19:25:00;  2025-07-01 20:02:00;  2025-07-01 19:55:00;  2025-07-01 20:32:00;  2025-07-01 21:02:00;  2025-07-01 20:55:00
           Crissier, Timonet;      8588845;    ARRIVAL_REAL;  2025-07-01 05:58:07;  2025-07-01 06:33:23;  2025-07-01 06:25:20;  2025-07-01 07:05:55;  2025-07-01 06:56:19;  2025-07-01 07:33:29;  2025-07-01 07:28:23;  2025-07-01 08:04:05;  2025-07-01 07:56:04;  2025-07-01 08:34:25;  2025-07-01 08:26:22;  2025-07-01 09:02:47;  2025-07-01 08:56:17;  2025-07-01 09:32:36;  2025-07-01 09:25:36;  2025-07-01 10:02:30;  2025-07-01 09:59:07;  2025-07-01 10:32:18;  2025-07-01 10:26:37;  2025-07-01 11:02:24;  2025-07-01 10:55:54;  2025-07-01 11:32:59;  2025-07-01 11:28:32;  2025-07-01 12:01:53;  2025-07-01 11:56:56;  2025-07-01 12:33:23;  2025-07-01 12:25:36;  2025-07-01 13:03:16;  2025-07-01 12:56:20;  2025-07-01 13:31:59;  2025-07-01 13:26:51;  2025-07-01 14:02:55;  2025-07-01 13:56:01;  2025-07-01 14:32:05;  2025-07-01 14:26:08;  2025-07-01 15:02:19;  2025-07-01 14:58:00;  2025-07-01 15:32:42;  2025-07-01 15:27:24;  2025-07-01 16:03:44;  2025-07-01 15:57:23;  2025-07-01 16:33:58;  2025-07-01 16:28:22;  2025-07-01 17:04:43;  2025-07-01 16:57:29;  2025-07-01 17:32:00;  2025-07-01 17:27:14;  2025-07-01 18:05:08;  2025-07-01 17:21:40;  2025-07-01 18:32:42;  2025-07-01 18:26:19;  2025-07-01 19:03:10;  2025-07-01 18:55:52;  2025-07-01 19:32:41;  2025-07-01 19:27:15;  2025-07-01 20:00:48;  2025-07-01 19:56:27;  2025-07-01 20:31:47;  2025-07-01 21:01:41;  2025-07-01 20:55:03
           Crissier, Timonet;      8588845;       DEPARTURE;  2025-07-01 05:55:00;  2025-07-01 06:32:00;  2025-07-01 06:25:00;  2025-07-01 07:02:00;  2025-07-01 06:55:00;  2025-07-01 07:32:00;  2025-07-01 07:25:00;  2025-07-01 08:02:00;  2025-07-01 07:55:00;  2025-07-01 08:32:00;  2025-07-01 08:25:00;  2025-07-01 09:02:00;  2025-07-01 08:55:00;  2025-07-01 09:32:00;  2025-07-01 09:25:00;  2025-07-01 10:02:00;  2025-07-01 09:55:00;  2025-07-01 10:32:00;  2025-07-01 10:25:00;  2025-07-01 11:02:00;  2025-07-01 10:55:00;  2025-07-01 11:32:00;  2025-07-01 11:25:00;  2025-07-01 12:02:00;  2025-07-01 11:55:00;  2025-07-01 12:32:00;  2025-07-01 12:25:00;  2025-07-01 13:02:00;  2025-07-01 12:55:00;  2025-07-01 13:32:00;  2025-07-01 13:25:00;  2025-07-01 14:02:00;  2025-07-01 13:55:00;  2025-07-01 14:32:00;  2025-07-01 14:25:00;  2025-07-01 15:02:00;  2025-07-01 14:55:00;  2025-07-01 15:32:00;  2025-07-01 15:25:00;  2025-07-01 16:02:00;  2025-07-01 15:55:00;  2025-07-01 16:32:00;  2025-07-01 16:25:00;  2025-07-01 17:02:00;  2025-07-01 16:55:00;  2025-07-01 17:32:00;  2025-07-01 17:25:00;  2025-07-01 18:02:00;  2025-07-01 17:55:00;  2025-07-01 18:32:00;  2025-07-01 18:25:00;  2025-07-01 19:02:00;  2025-07-01 18:55:00;  2025-07-01 19:32:00;  2025-07-01 19:25:00;  2025-07-01 20:02:00;  2025-07-01 19:55:00;  2025-07-01 20:32:00;  2025-07-01 21:02:00;  2025-07-01 20:55:00
