LINE_ID;LINE_NAME;TRANSPORTER;MEAN_OF_TRANSPORT;JOURNEY_ID;STOP_NUMBER;CANCELLED;ARRIVAL;ARRIVAL_REAL;ARRIVAL_REAL_STATUS;DEPARTURE;DEPARTURE_REAL;DEPARTURE_REAL_STATUS
85:764:705;705;MBC Auto;Bus;85:764:5065_705-A-101_1320_BPS3;8592241;False;08.01.2025 13:29;08.01.2025 13:29:23;REAL;08.01.2025 13:29;08.01.2025 13:29:28;REAL
85:764:705;705;MBC Auto;Bus;85:764:5065_705-A-101_1320_BPS3;8592239;False;08.01.2025 13:30;08.01.2025 13:30:27;REAL;08.01.2025 13:30;08.01.2025 13:30:32;REAL
85:764:705;705;MBC Auto;Bus;85:764:5065_705-A-101_1320_BPS3;8592242;False;08.01.2025 13:32;08.01.2025 13:32:14;REAL;08.01.2025 13:32;08.01.2025 13:32:35;REAL
85:764:705;705;MBC Auto;Bus;85:764:5065_705-A-101_1320_BPS3;8588872;False;08.01.2025 13:33;08.01.2025 13:33:44;REAL;08.01.2025 13:33;08.01.2025 13:33:59;REAL
85:764:705;705;MBC Auto;Bus;85:764:5065_705-A-101_1320_BPS3;8595213;False;08.01.2025 13:35;08.01.2025 13:35:12;REAL;08.01.2025 13:35;08.01.2025 13:35:17;REAL
85:764:705;705;MBC Auto;Bus;85:764:5065_705-A-101_1320_BPS3;8588875;False;08.01.2025 13:36;08.01.2025 13:36:09;REAL;08.01.2025 13:36;08.01.2025 13:36:50;REAL
85:764:705;705;MBC Auto;Bus;85:764:5065_705-A-101_1320_BPS3;8592243;False;08.01.2025 13:36;08.01.2025 13:37:28;REAL;08.01.2025 13:36;08.01.2025 13:37:33;REAL
85:764:705;705;MBC Auto;Bus;85:764:5065_705-A-101_1320_BPS3;8592244;False;08.01.2025 13:37;08.01.2025 13:38:35;REAL;08.01.2025 13:37;08.01.2025 13:39:00;REAL
85:764:705;705;MBC Auto;Bus;85:764:5065_705-A-101_1320_BPS3;8592248;False;08.01.2025 13:40;08.01.2025 13:41:14;REAL;08.01.2025 13:40;08.01.2025 13:41:27;REAL
85:764:705;705;MBC Auto;Bus;85:764:5065_705-A-101_1320_BPS3;8591961;False;08.01.2025 13:42;08.01.2025 13:43:13;REAL;08.01.2025 13:42;08.01.2025 13:43:28;REAL
85:764:705;705;MBC Auto;Bus;85:764:5065_705-A-101_1320_BPS3;8591946;False;08.01.2025 13:42;08.01.2025 13:43:51;REAL;08.01.2025 13:42;08.01.2025 13:43:56;REAL
85:764:705;705;MBC Auto;Bus;85:764:5065_705-A-101_1320_BPS3;8591951;False;08.01.2025 13:43;08.01.2025 13:45:03;REAL;08.01.2025 13:43;08.01.2025 13:45:08;REAL
85:764:705;705;MBC Auto;Bus;85:764:5065_705-A-101_1320_BPS3;8591947;False;08.01.2025 13:44;08.01.2025 13:45:24;REAL;08.01.2025 13:44;08.01.2025 13:45:29;REAL
85:764:705;705;MBC Auto;Bus;85:764:5065_705-A-101_1320_BPS3;8579233;False;08.01.2025 13:46;08.01.2025 13:47:18;REAL;08.01.2025 13:46;08.01.2025 13:47:38;REAL
85:764:705;705;MBC Auto;Bus;85:764:5065_705-A-101_1320_BPS3;8591944;False;08.01.2025 13:47;08.01.2025 13:48:49;REAL;08.01.2025 13:47;08.01.2025 13:49:00;REAL
85:764:705;705;MBC Auto;Bus;85:764:5065_705-A-101_1320_BPS3;8579234;False;08.01.2025 13:49;08.01.2025 13:50:22;PROGNOSE;;;
85:764:705;705;MBC Auto;Bus;85:764:5066_705-R-201_1423_BPS3;8579234;False;;;;08.01.2025 14:23;08.01.2025 14:24:07;REAL
85:764:705;705;MBC Auto;Bus;85:764:5066_705-R-201_1423_BPS3;8579233;False;08.01.2025 14:23;08.01.2025 14:24:40;REAL;08.01.2025 14:23;08.01.2025 14:25:23;REAL
85:764:705;705;MBC Auto;Bus;85:764:5066_705-R-201_1423_BPS3;8591952;False;08.01.2025 14:26;08.01.2025 14:27:06;REAL;08.01.2025 14:26;08.01.2025 14:27:11;REAL
85:764:705;705;MBC Auto;Bus;85:764:5066_705-R-201_1423_BPS3;8591949;False;08.01.2025 14:27;08.01.2025 14:27:46;REAL;08.01.2025 14:27;08.01.2025 14:27:51;REAL
85:764:705;705;MBC Auto;Bus;85:764:5066_705-R-201_1423_BPS3;8591954;False;08.01.2025 14:27;08.01.2025 14:28:38;REAL;08.01.2025 14:27;08.01.2025 14:28:43;REAL
85:764:705;705;MBC Auto;Bus;85:764:5066_705-R-201_1423_BPS3;8591961;False;08.01.2025 14:28;08.01.2025 14:29:06;REAL;08.01.2025 14:28;08.01.2025 14:29:33;REAL
85:764:705;705;MBC Auto;Bus;85:764:5066_705-R-201_1423_BPS3;8592248;False;08.01.2025 14:30;08.01.2025 14:30:39;REAL;08.01.2025 14:30;08.01.2025 14:30:44;REAL
85:764:705;705;MBC Auto;Bus;85:764:5066_705-R-201_1423_BPS3;8592244;False;08.01.2025 14:33;08.01.2025 14:32:32;REAL;08.01.2025 14:33;08.01.2025 14:32:37;REAL
85:764:705;705;MBC Auto;Bus;85:764:5066_705-R-201_1423_BPS3;8592243;False;08.01.2025 14:34;08.01.2025 14:33:52;REAL;08.01.2025 14:34;08.01.2025 14:33:57;REAL
85:764:705;705;MBC Auto;Bus;85:764:5066_705-R-201_1423_BPS3;8588875;False;08.01.2025 14:35;08.01.2025 14:34:41;REAL;08.01.2025 14:35;08.01.2025 14:34:46;REAL
85:764:705;705;MBC Auto;Bus;85:764:5066_705-R-201_1423_BPS3;8595213;False;08.01.2025 14:35;08.01.2025 14:35:33;REAL;08.01.2025 14:35;08.01.2025 14:35:49;REAL
85:764:705;705;MBC Auto;Bus;85:764:5066_705-R-201_1423_BPS3;8588872;False;08.01.2025 14:37;08.01.2025 14:36:59;REAL;08.01.2025 14:37;08.01.2025 14:37:04;REAL
85:764:705;705;MBC Auto;Bus;85:764:5066_705-R-201_1423_BPS3;8592242;False;08.01.2025 14:38;08.01.2025 14:38:31;REAL;08.01.2025 14:38;08.01.2025 14:39:23;REAL
85:764:705;705;MBC Auto;Bus;85:764:5066_705-R-201_1423_BPS3;8592239;False;08.01.2025 14:40;08.01.2025 14:39:55;REAL;08.01.2025 14:40;08.01.2025 14:40:00;REAL
85:764:705;705;MBC Auto;Bus;85:764:5066_705-R-201_1423_BPS3;8592241;False;08.01.2025 14:41;08.01.2025 14:40:39;REAL;08.01.2025 14:41;08.01.2025 14:40:44;REAL
85:764:705;705;MBC Auto;Bus;85:764:5066_705-R-201_1423_BPS3;8592240;False;08.01.2025 14:43;08.01.2025 14:42:00;REAL;08.01.2025 14:43;08.01.2025 14:43:14;REAL
85:764:705;705;MBC Auto;Bus;85:764:5066_705-R-201_1423_BPS3;8579230;False;08.01.2025 14:45;08.01.2025 14:45:22;REAL;08.01.2025 14:45;08.01.2025 14:45:22;REAL
85:764:705;705;MBC Auto;Bus;85:764:5066_705-R-201_1423_BPS3;8588898;False;08.01.2025 14:46;08.01.2025 14:46:29;PROGNOSE;08.01.2025 14:46;08.01.2025 14:46:29;PROGNOSE
85:764:705;705;MBC Auto;Bus;85:764:5066_705-R-201_1423_BPS3;8595218;False;08.01.2025 14:48;08.01.2025 14:46:33;PROGNOSE;08.01.2025 14:48;08.01.2025 14:48:03;PROGNOSE
85:764:705;705;MBC Auto;Bus;85:764:5066_705-R-201_1423_BPS3;8511344;False;08.01.2025 14:48;08.01.2025 14:48:40;PROGNOSE;08.01.2025 14:48;08.01.2025 14:48:40;PROGNOSE
85:764:705;705;MBC Auto;Bus;85:764:5066_705-R-201_1423_BPS3;8595219;False;08.01.2025 14:49;08.01.2025 14:49:19;PROGNOSE;08.01.2025 14:49;08.01.2025 14:49:19;PROGNOSE
85:764:705;705;MBC Auto;Bus;85:764:5066_705-R-201_1423_BPS3;8592254;False;08.01.2025 14:51;08.01.2025 14:49:30;PROGNOSE;;;
85:764:705;705;MBC Auto;Bus;85:764:5067_705-A-101_1340_BPS3;8592254;False;;;;08.01.2025 13:40;08.01.2025 13:40:54;REAL
85:764:705;705;MBC Auto;Bus;85:764:5067_705-A-101_1340_BPS3;8595219;False;08.01.2025 13:41;08.01.2025 13:42:08;REAL;08.01.2025 13:41;08.01.2025 13:42:13;REAL
85:764:705;705;MBC Auto;Bus;85:764:5067_705-A-101_1340_BPS3;8511344;False;08.01.2025 13:42;08.01.2025 13:42:46;REAL;08.01.2025 13:42;08.01.2025 13:42:51;REAL
85:764:705;705;MBC Auto;Bus;85:764:5067_705-A-101_1340_BPS3;8595218;False;08.01.2025 13:42;08.01.2025 13:43:03;REAL;08.01.2025 13:42;08.01.2025 13:43:08;REAL
85:764:705;705;MBC Auto;Bus;85:764:5067_705-A-101_1340_BPS3;8588898;False;08.01.2025 13:44;08.01.2025 13:44:24;REAL;08.01.2025 13:44;08.01.2025 13:44:37;REAL
85:764:705;705;MBC Auto;Bus;85:764:5067_705-A-101_1340_BPS3;8579230;False;08.01.2025 13:45;08.01.2025 13:46:00;REAL;08.01.2025 13:45;08.01.2025 13:46:05;REAL
85:764:705;705;MBC Auto;Bus;85:764:5067_705-A-101_1340_BPS3;8592240;False;08.01.2025 13:48;08.01.2025 13:48:21;REAL;08.01.2025 13:48;08.01.2025 13:48:26;REAL
85:764:705;705;MBC Auto;Bus;85:764:5067_705-A-101_1340_BPS3;8592241;False;08.01.2025 13:49;08.01.2025 13:49:27;REAL;08.01.2025 13:49;08.01.2025 13:49:32;REAL
85:764:705;705;MBC Auto;Bus;85:764:5067_705-A-101_1340_BPS3;8592239;False;08.01.2025 13:50;08.01.2025 13:50:18;REAL;08.01.2025 13:50;08.01.2025 13:50:23;REAL
85:764:705;705;MBC Auto;Bus;85:764:5067_705-A-101_1340_BPS3;8592242;False;08.01.2025 13:52;08.01.2025 13:52:07;REAL;08.01.2025 13:52;08.01.2025 13:52:39;REAL
85:764:705;705;MBC Auto;Bus;85:764:5067_705-A-101_1340_BPS3;8588872;False;08.01.2025 13:53;08.01.2025 13:55:01;REAL;08.01.2025 13:53;08.01.2025 13:55:06;REAL
85:764:705;705;MBC Auto;Bus;85:764:5067_705-A-101_1340_BPS3;8595213;False;08.01.2025 13:55;08.01.2025 13:55:20;REAL;08.01.2025 13:55;08.01.2025 13:55:25;REAL
85:764:705;705;MBC Auto;Bus;85:764:5067_705-A-101_1340_BPS3;8588875;False;08.01.2025 13:56;08.01.2025 13:56:16;REAL;08.01.2025 13:56;08.01.2025 13:56:36;REAL
85:764:705;705;MBC Auto;Bus;85:764:5067_705-A-101_1340_BPS3;8592243;False;08.01.2025 13:56;08.01.2025 13:57:07;REAL;08.01.2025 13:56;08.01.2025 13:57:12;REAL
85:764:705;705;MBC Auto;Bus;85:764:5067_705-A-101_1340_BPS3;8592244;False;08.01.2025 13:57;08.01.2025 13:58:06;REAL;08.01.2025 13:57;08.01.2025 13:58:40;REAL
85:764:705;705;MBC Auto;Bus;85:764:5067_705-A-101_1340_BPS3;8592248;False;08.01.2025 14:00;08.01.2025 14:00:33;REAL;08.01.2025 14:00;08.01.2025 14:00:33;REAL
85:764:705;705;MBC Auto;Bus;85:764:5067_705-A-101_1340_BPS3;8591961;False;08.01.2025 14:02;08.01.2025 14:02:04;REAL;08.01.2025 14:02;08.01.2025 14:02:09;REAL
85:764:705;705;MBC Auto;Bus;85:764:5067_705-A-101_1340_BPS3;8591946;False;08.01.2025 14:02;08.01.2025 14:02:36;REAL;08.01.2025 14:02;08.01.2025 14:03:22;REAL
85:764:705;705;MBC Auto;Bus;85:764:5067_705-A-101_1340_BPS3;8591951;False;08.01.2025 14:03;08.01.2025 14:04:02;REAL;08.01.2025 14:03;08.01.2025 14:04:07;REAL
85:764:705;705;MBC Auto;Bus;85:764:5067_705-A-101_1340_BPS3;8591947;False;08.01.2025 14:04;08.01.2025 14:04:27;REAL;08.01.2025 14:04;08.01.2025 14:04:35;REAL
85:764:705;705;MBC Auto;Bus;85:764:5067_705-A-101_1340_BPS3;8579233;False;08.01.2025 14:06;08.01.2025 14:06:15;REAL;08.01.2025 14:06;08.01.2025 14:06:15;REAL
85:764:705;705;MBC Auto;Bus;85:764:5067_705-A-101_1340_BPS3;8591944;False;08.01.2025 14:07;08.01.2025 14:07:38;PROGNOSE;08.01.2025 14:07;08.01.2025 14:07:38;PROGNOSE
85:764:705;705;MBC Auto;Bus;85:764:5067_705-A-101_1340_BPS3;8579234;False;08.01.2025 14:09;08.01.2025 14:09:00;PROGNOSE;;;
85:764:705;705;MBC Auto;Bus;85:764:5068_705-R-201_1443_BPS3;8579234;False;;;;08.01.2025 14:43;08.01.2025 14:44:11;REAL
85:764:705;705;MBC Auto;Bus;85:764:5068_705-R-201_1443_BPS3;8579233;False;08.01.2025 14:43;08.01.2025 14:45:45;REAL;08.01.2025 14:43;08.01.2025 14:45:50;REAL
85:764:705;705;MBC Auto;Bus;85:764:5068_705-R-201_1443_BPS3;8591952;False;08.01.2025 14:46;08.01.2025 14:47:25;REAL;08.01.2025 14:46;08.01.2025 14:47:30;REAL
85:764:705;705;MBC Auto;Bus;85:764:5068_705-R-201_1443_BPS3;8591949;False;08.01.2025 14:47;08.01.2025 14:48:28;REAL;08.01.2025 14:47;08.01.2025 14:48:33;REAL
85:764:705;705;MBC Auto;Bus;85:764:5068_705-R-201_1443_BPS3;8591954;False;08.01.2025 14:47;08.01.2025 14:49:36;REAL;08.01.2025 14:47;08.01.2025 14:49:41;REAL
85:764:705;705;MBC Auto;Bus;85:764:5068_705-R-201_1443_BPS3;8591961;False;08.01.2025 14:48;08.01.2025 14:50:03;REAL;08.01.2025 14:48;08.01.2025 14:50:08;REAL
85:764:705;705;MBC Auto;Bus;85:764:5068_705-R-201_1443_BPS3;8592248;False;08.01.2025 14:50;08.01.2025 14:52:24;REAL;08.01.2025 14:50;08.01.2025 14:52:29;REAL
85:764:705;705;MBC Auto;Bus;85:764:5068_705-R-201_1443_BPS3;8592244;False;08.01.2025 14:53;08.01.2025 14:53:25;REAL;08.01.2025 14:53;08.01.2025 14:53:42;REAL
85:764:705;705;MBC Auto;Bus;85:764:5068_705-R-201_1443_BPS3;8592243;False;08.01.2025 14:54;08.01.2025 14:54:21;REAL;08.01.2025 14:54;08.01.2025 14:54:21;REAL
85:764:705;705;MBC Auto;Bus;85:764:5068_705-R-201_1443_BPS3;8588875;False;08.01.2025 14:55;08.01.2025 14:55:00;REAL;08.01.2025 14:55;08.01.2025 14:55:00;REAL
85:764:705;705;MBC Auto;Bus;85:764:5068_705-R-201_1443_BPS3;8595213;False;08.01.2025 14:55;08.01.2025 14:55:45;REAL;08.01.2025 14:55;08.01.2025 14:55:45;REAL
85:764:705;705;MBC Auto;Bus;85:764:5068_705-R-201_1443_BPS3;8588872;False;08.01.2025 14:57;08.01.2025 14:59:04;REAL;08.01.2025 14:57;08.01.2025 14:59:09;REAL
85:764:705;705;MBC Auto;Bus;85:764:5068_705-R-201_1443_BPS3;8592242;False;08.01.2025 14:58;08.01.2025 15:00:07;REAL;08.01.2025 14:58;08.01.2025 15:00:12;REAL
85:764:705;705;MBC Auto;Bus;85:764:5068_705-R-201_1443_BPS3;8592239;False;08.01.2025 15:00;08.01.2025 15:01:28;REAL;08.01.2025 15:00;08.01.2025 15:01:33;REAL
85:764:705;705;MBC Auto;Bus;85:764:5068_705-R-201_1443_BPS3;8592241;False;08.01.2025 15:01;08.01.2025 15:02:13;REAL;08.01.2025 15:01;08.01.2025 15:02:18;REAL
85:764:705;705;MBC Auto;Bus;85:764:5068_705-R-201_1443_BPS3;8592240;False;08.01.2025 15:03;08.01.2025 15:03:24;REAL;08.01.2025 15:03;08.01.2025 15:03:29;REAL
85:764:705;705;MBC Auto;Bus;85:764:5068_705-R-201_1443_BPS3;8579230;False;08.01.2025 15:05;08.01.2025 15:05:03;REAL;08.01.2025 15:05;08.01.2025 15:05:22;REAL
85:764:705;705;MBC Auto;Bus;85:764:5068_705-R-201_1443_BPS3;8588898;False;08.01.2025 15:06;08.01.2025 15:06:29;REAL;08.01.2025 15:06;08.01.2025 15:06:29;REAL
85:764:705;705;MBC Auto;Bus;85:764:5068_705-R-201_1443_BPS3;8595218;False;08.01.2025 15:08;08.01.2025 15:10:30;REAL;08.01.2025 15:08;08.01.2025 15:10:35;REAL
85:764:705;705;MBC Auto;Bus;85:764:5068_705-R-201_1443_BPS3;8511344;False;08.01.2025 15:08;08.01.2025 15:10:30;REAL;08.01.2025 15:08;08.01.2025 15:10:35;REAL
85:764:705;705;MBC Auto;Bus;85:764:5068_705-R-201_1443_BPS3;8595219;False;08.01.2025 15:09;08.01.2025 15:10:45;REAL;08.01.2025 15:09;08.01.2025 15:10:50;REAL
85:764:705;705;MBC Auto;Bus;85:764:5068_705-R-201_1443_BPS3;8592254;False;08.01.2025 15:11;08.01.2025 15:12:31;PROGNOSE;;;
85:764:705;705;MBC Auto;Bus;85:764:5069_705-A-101_1400_BPS3;8592254;False;;;;08.01.2025 14:00;08.01.2025 14:00:16;REAL
85:764:705;705;MBC Auto;Bus;85:764:5069_705-A-101_1400_BPS3;8595219;False;08.01.2025 14:01;08.01.2025 14:02:08;REAL;08.01.2025 14:01;08.01.2025 14:02:13;REAL
85:764:705;705;MBC Auto;Bus;85:764:5069_705-A-101_1400_BPS3;8511344;False;08.01.2025 14:02;08.01.2025 14:02:51;REAL;08.01.2025 14:02;08.01.2025 14:02:56;REAL
85:764:705;705;MBC Auto;Bus;85:764:5069_705-A-101_1400_BPS3;8595218;False;08.01.2025 14:02;08.01.2025 14:02:51;REAL;08.01.2025 14:02;08.01.2025 14:02:56;REAL
85:764:705;705;MBC Auto;Bus;85:764:5069_705-A-101_1400_BPS3;8588898;False;08.01.2025 14:04;08.01.2025 14:04:10;REAL;08.01.2025 14:04;08.01.2025 14:04:15;REAL
85:764:705;705;MBC Auto;Bus;85:764:5069_705-A-101_1400_BPS3;8579230;False;08.01.2025 14:05;08.01.2025 14:06:10;REAL;08.01.2025 14:05;08.01.2025 14:06:15;REAL
85:764:705;705;MBC Auto;Bus;85:764:5069_705-A-101_1400_BPS3;8592240;False;08.01.2025 14:08;08.01.2025 14:07:31;REAL;08.01.2025 14:08;08.01.2025 14:07:47;REAL
85:764:705;705;MBC Auto;Bus;85:764:5069_705-A-101_1400_BPS3;8592241;False;08.01.2025 14:09;08.01.2025 14:08:51;REAL;08.01.2025 14:09;08.01.2025 14:08:56;REAL
85:764:705;705;MBC Auto;Bus;85:764:5069_705-A-101_1400_BPS3;8592239;False;08.01.2025 14:10;08.01.2025 14:11:48;REAL;08.01.2025 14:10;08.01.2025 14:11:53;REAL
85:764:705;705;MBC Auto;Bus;85:764:5069_705-A-101_1400_BPS3;8592242;False;08.01.2025 14:12;08.01.2025 14:11:52;REAL;08.01.2025 14:12;08.01.2025 14:12:10;REAL
85:764:705;705;MBC Auto;Bus;85:764:5069_705-A-101_1400_BPS3;8588872;False;08.01.2025 14:13;08.01.2025 14:13:43;REAL;08.01.2025 14:13;08.01.2025 14:13:48;REAL
85:764:705;705;MBC Auto;Bus;85:764:5069_705-A-101_1400_BPS3;8595213;False;08.01.2025 14:15;08.01.2025 14:14:49;REAL;08.01.2025 14:15;08.01.2025 14:15:02;REAL
85:764:705;705;MBC Auto;Bus;85:764:5069_705-A-101_1400_BPS3;8588875;False;08.01.2025 14:16;08.01.2025 14:16:40;REAL;08.01.2025 14:16;08.01.2025 14:16:45;REAL
85:764:705;705;MBC Auto;Bus;85:764:5069_705-A-101_1400_BPS3;8592243;False;08.01.2025 14:16;08.01.2025 14:17:15;REAL;08.01.2025 14:16;08.01.2025 14:17:20;REAL
85:764:705;705;MBC Auto;Bus;85:764:5069_705-A-101_1400_BPS3;8592244;False;08.01.2025 14:17;08.01.2025 14:18:17;REAL;08.01.2025 14:17;08.01.2025 14:18:22;REAL
85:764:705;705;MBC Auto;Bus;85:764:5069_705-A-101_1400_BPS3;8592248;False;08.01.2025 14:20;08.01.2025 14:20:02;REAL;08.01.2025 14:20;08.01.2025 14:20:07;REAL
85:764:705;705;MBC Auto;Bus;85:764:5069_705-A-101_1400_BPS3;8591961;False;08.01.2025 14:22;08.01.2025 14:21:39;REAL;08.01.2025 14:22;08.01.2025 14:21:44;REAL
85:764:705;705;MBC Auto;Bus;85:764:5069_705-A-101_1400_BPS3;8591946;False;08.01.2025 14:22;08.01.2025 14:22:05;REAL;08.01.2025 14:22;08.01.2025 14:22:10;REAL
85:764:705;705;MBC Auto;Bus;85:764:5069_705-A-101_1400_BPS3;8591951;False;08.01.2025 14:23;08.01.2025 14:22:51;REAL;08.01.2025 14:23;08.01.2025 14:22:56;REAL
85:764:705;705;MBC Auto;Bus;85:764:5069_705-A-101_1400_BPS3;8591947;False;08.01.2025 14:24;08.01.2025 14:23:34;REAL;08.01.2025 14:24;08.01.2025 14:23:39;REAL
85:764:705;705;MBC Auto;Bus;85:764:5069_705-A-101_1400_BPS3;8579233;False;08.01.2025 14:26;08.01.2025 14:25:40;REAL;08.01.2025 14:26;08.01.2025 14:25:45;REAL
85:764:705;705;MBC Auto;Bus;85:764:5069_705-A-101_1400_BPS3;8591944;False;08.01.2025 14:27;08.01.2025 14:26:46;REAL;08.01.2025 14:27;08.01.2025 14:26:51;REAL
85:764:705;705;MBC Auto;Bus;85:764:5069_705-A-101_1400_BPS3;8579234;False;08.01.2025 14:29;08.01.2025 14:28:13;PROGNOSE;;;
85:764:705;705;MBC Auto;Bus;85:764:5070_705-R-201_1503_BPS3;8579234;False;;;;08.01.2025 15:03;08.01.2025 15:03:27;REAL
85:764:705;705;MBC Auto;Bus;85:764:5070_705-R-201_1503_BPS3;8579233;False;08.01.2025 15:03;08.01.2025 15:03:55;REAL;08.01.2025 15:03;08.01.2025 15:04:12;REAL
85:764:705;705;MBC Auto;Bus;85:764:5070_705-R-201_1503_BPS3;8591952;False;08.01.2025 15:06;08.01.2025 15:06:06;REAL;08.01.2025 15:06;08.01.2025 15:06:11;REAL
85:764:705;705;MBC Auto;Bus;85:764:5070_705-R-201_1503_BPS3;8591949;False;08.01.2025 15:07;08.01.2025 15:06:47;REAL;08.01.2025 15:07;08.01.2025 15:06:52;REAL
85:764:705;705;MBC Auto;Bus;85:764:5070_705-R-201_1503_BPS3;8591954;False;08.01.2025 15:07;08.01.2025 15:07:10;REAL;08.01.2025 15:07;08.01.2025 15:07:15;REAL
85:764:705;705;MBC Auto;Bus;85:764:5070_705-R-201_1503_BPS3;8591961;False;08.01.2025 15:08;08.01.2025 15:08:19;REAL;08.01.2025 15:08;08.01.2025 15:09:05;REAL
85:764:705;705;MBC Auto;Bus;85:764:5070_705-R-201_1503_BPS3;8592248;False;08.01.2025 15:10;08.01.2025 15:10:11;REAL;08.01.2025 15:10;08.01.2025 15:10:16;REAL
85:764:705;705;MBC Auto;Bus;85:764:5070_705-R-201_1503_BPS3;8592244;False;08.01.2025 15:13;08.01.2025 15:12:03;REAL;08.01.2025 15:13;08.01.2025 15:13:07;REAL
85:764:705;705;MBC Auto;Bus;85:764:5070_705-R-201_1503_BPS3;8592243;False;08.01.2025 15:14;08.01.2025 15:14:08;REAL;08.01.2025 15:14;08.01.2025 15:15:23;REAL
85:764:705;705;MBC Auto;Bus;85:764:5070_705-R-201_1503_BPS3;8588875;False;08.01.2025 15:15;08.01.2025 15:14:55;REAL;08.01.2025 15:15;08.01.2025 15:15:11;REAL
85:764:705;705;MBC Auto;Bus;85:764:5070_705-R-201_1503_BPS3;8595213;False;08.01.2025 15:15;08.01.2025 15:16:29;REAL;08.01.2025 15:15;08.01.2025 15:16:34;REAL
85:764:705;705;MBC Auto;Bus;85:764:5070_705-R-201_1503_BPS3;8588872;False;08.01.2025 15:17;08.01.2025 15:17:40;PROGNOSE;08.01.2025 15:17;08.01.2025 15:17:47;PROGNOSE
85:764:705;705;MBC Auto;Bus;85:764:5070_705-R-201_1503_BPS3;8592242;False;08.01.2025 15:18;08.01.2025 15:18:39;REAL;08.01.2025 15:18;08.01.2025 15:18:39;REAL
85:764:705;705;MBC Auto;Bus;85:764:5070_705-R-201_1503_BPS3;8592239;False;08.01.2025 15:20;08.01.2025 15:19:39;REAL;08.01.2025 15:20;08.01.2025 15:19:44;REAL
85:764:705;705;MBC Auto;Bus;85:764:5070_705-R-201_1503_BPS3;8592241;False;08.01.2025 15:21;08.01.2025 15:20:51;REAL;08.01.2025 15:21;08.01.2025 15:21:06;REAL
85:764:705;705;MBC Auto;Bus;85:764:5070_705-R-201_1503_BPS3;8592240;False;08.01.2025 15:23;08.01.2025 15:23:00;REAL;08.01.2025 15:23;08.01.2025 15:23:00;REAL
85:764:705;705;MBC Auto;Bus;85:764:5070_705-R-201_1503_BPS3;8579230;False;08.01.2025 15:25;08.01.2025 15:24:37;REAL;08.01.2025 15:25;08.01.2025 15:25:22;REAL
85:764:705;705;MBC Auto;Bus;85:764:5070_705-R-201_1503_BPS3;8588898;False;08.01.2025 15:26;08.01.2025 15:26:29;REAL;08.01.2025 15:26;08.01.2025 15:26:29;REAL
85:764:705;705;MBC Auto;Bus;85:764:5070_705-R-201_1503_BPS3;8595218;False;08.01.2025 15:28;08.01.2025 15:28:18;REAL;08.01.2025 15:28;08.01.2025 15:28:28;REAL
85:764:705;705;MBC Auto;Bus;85:764:5070_705-R-201_1503_BPS3;8511344;False;08.01.2025 15:28;08.01.2025 15:28:44;REAL;08.01.2025 15:28;08.01.2025 15:28:49;REAL
85:764:705;705;MBC Auto;Bus;85:764:5070_705-R-201_1503_BPS3;8595219;False;08.01.2025 15:29;08.01.2025 15:29:28;PROGNOSE;08.01.2025 15:29;08.01.2025 15:29:28;PROGNOSE
85:764:705;705;MBC Auto;Bus;85:764:5070_705-R-201_1503_BPS3;8592254;False;08.01.2025 15:31;08.01.2025 15:31:09;PROGNOSE;;;
85:764:705;705;MBC Auto;Bus;85:764:5071_705-A-101_1420_BPS3;8592254;False;;;;08.01.2025 14:20;08.01.2025 14:20:34;REAL
85:764:705;705;MBC Auto;Bus;85:764:5071_705-A-101_1420_BPS3;8595219;False;08.01.2025 14:21;08.01.2025 14:21:24;REAL;08.01.2025 14:21;08.01.2025 14:21:29;REAL
85:764:705;705;MBC Auto;Bus;85:764:5071_705-A-101_1420_BPS3;8511344;False;08.01.2025 14:22;08.01.2025 14:22:08;REAL;08.01.2025 14:22;08.01.2025 14:22:18;REAL
85:764:705;705;MBC Auto;Bus;85:764:5071_705-A-101_1420_BPS3;8595218;False;08.01.2025 14:22;08.01.2025 14:22:45;REAL;08.01.2025 14:22;08.01.2025 14:22:50;REAL
85:764:705;705;MBC Auto;Bus;85:764:5071_705-A-101_1420_BPS3;8588898;False;08.01.2025 14:24;08.01.2025 14:23:52;REAL;08.01.2025 14:24;08.01.2025 14:23:57;REAL
85:764:705;705;MBC Auto;Bus;85:764:5071_705-A-101_1420_BPS3;8579230;False;08.01.2025 14:25;08.01.2025 14:25:10;REAL;08.01.2025 14:25;08.01.2025 14:25:54;REAL
85:764:705;705;MBC Auto;Bus;85:764:5071_705-A-101_1420_BPS3;8592240;False;08.01.2025 14:28;08.01.2025 14:28:01;REAL;08.01.2025 14:28;08.01.2025 14:28:06;REAL
85:764:705;705;MBC Auto;Bus;85:764:5071_705-A-101_1420_BPS3;8592241;False;08.01.2025 14:29;08.01.2025 14:29:01;REAL;08.01.2025 14:29;08.01.2025 14:29:06;REAL
85:764:705;705;MBC Auto;Bus;85:764:5071_705-A-101_1420_BPS3;8592239;False;08.01.2025 14:30;08.01.2025 14:29:52;REAL;08.01.2025 14:30;08.01.2025 14:29:57;REAL
85:764:705;705;MBC Auto;Bus;85:764:5071_705-A-101_1420_BPS3;8592242;False;08.01.2025 14:32;08.01.2025 14:31:58;REAL;08.01.2025 14:32;08.01.2025 14:32:25;REAL
