           STOP_NAME           ; STOP_NUMBER ;   EVENT   ;     85:151:5705     ;     85:151:5729     ;     85:151:5756     ;     85:151:5706     ;     85:151:5730     ;     85:151:5788     ;     85:151:5783     ;     85:151:5757     ;     85:151:5707     ;     85:151:5794     ;     85:151:5789     ;     85:151:5731     ;     85:151:5758     ;     85:151:5784     ;     85:151:5795     ;     85:151:5708     ;     85:151:5732     ;     85:151:5790     ;     85:151:5785     ;     85:151:5759     ;     85:151:5709     ;     85:151:5791     ;     85:151:5733     ;     85:151:5760     ;     85:151:5710     ;     85:151:5734     ;     85:151:5761     ;     85:151:5711     ;     85:151:5735     ;     85:151:5762     ;     85:151:5712     ;     85:151:5736     ;     85:151:5763     ;     85:151:5713     ;     85:151:5737     ;     85:151:5764     ;     85:151:5714     ;     85:151:5738     ;     85:151:5765     ;     85:151:5715     ;     85:151:5739     ;     85:151:5766     ;     85:151:5716     ;     85:151:5740     ;     85:151:5767     ;     85:151:5717     ;     85:151:5741     ;     85:151:5768     ;     85:151:5718     ;     85:151:5742     ;     85:151:5769     ;     85:151:5719     ;     85:151:5798     ;     85:151:5743     ;     85:151:5770     ;     85:151:5804     ;     85:151:5799     ;     85:151:5720     ;     85:151:5744     ;     85:151:5809     ;     85:151:5805     ;     85:151:5771     ;     85:151:5721     ;     85:151:5800     ;     85:151:5810     ;     85:151:5745     ;     85:151:5772     ;     85:151:5806     ;     85:151:5801     ;     85:151:5722     ;     85:151:5746     ;     85:151:5811     ;     85:151:5773     ;     85:151:5723     ;     85:151:5747     ;     85:151:5774     ;     85:151:5724     ;     85:151:5748     ;     85:151:5775     ;     85:151:5725     ;     85:151:5749     ;     85:151:5776     ;     85:151:5726     ;     85:151:5750     ;     85:151:5777     ;     85:151:5778     ;     85:151:5751     ;     85:151:5752     ;     85:151:5779     ;     85:151:5780     ;     85:151:5753     
               Cugy VD, village;      8573634;    ARRIVAL;  2025-07-01 05:35:00;  2025-07-01 05:58:00;  2025-07-01 06:05:00;  2025-07-01 06:28:00;  2025-07-01 06:35:00;  2025-07-01 06:43:00;  2025-07-01 06:50:00;  2025-07-01 06:58:00;  2025-07-01 07:05:00;  2025-07-01 07:13:00;  2025-07-01 07:20:00;  2025-07-01 07:28:00;  2025-07-01 07:35:00;  2025-07-01 07:43:00;  2025-07-01 07:50:00;  2025-07-01 07:58:00;  2025-07-01 08:05:00;  2025-07-01 08:13:00;  2025-07-01 08:20:00;  2025-07-01 08:28:00;  2025-07-01 08:35:00;  2025-07-01 08:50:00;  2025-07-01 08:58:00;  2025-07-01 09:05:00;  2025-07-01 09:28:00;  2025-07-01 09:35:00;  2025-07-01 09:58:00;  2025-07-01 10:05:00;  2025-07-01 10:28:00;  2025-07-01 10:35:00;  2025-07-01 10:58:00;  2025-07-01 11:05:00;  2025-07-01 11:28:00;  2025-07-01 11:35:00;  2025-07-01 11:58:00;  2025-07-01 12:05:00;  2025-07-01 12:33:00;  2025-07-01 12:35:00;  2025-07-01 12:58:00;  2025-07-01 13:05:00;  2025-07-01 13:28:00;  2025-07-01 13:35:00;  2025-07-01 13:58:00;  2025-07-01 14:00:00;  2025-07-01 14:28:00;  2025-07-01 14:35:00;  2025-07-01 14:58:00;  2025-07-01 15:05:00;  2025-07-01 15:28:00;  2025-07-01 15:35:00;  2025-07-01 15:58:00;  2025-07-01 16:05:00;  2025-07-01 16:13:00;  2025-07-01 16:28:00;  2025-07-01 16:35:00;  2025-07-01 16:43:00;  2025-07-01 16:50:00;  2025-07-01 16:58:00;  2025-07-01 17:05:00;  2025-07-01 17:13:00;  2025-07-01 17:20:00;  2025-07-01 17:28:00;  2025-07-01 17:35:00;  2025-07-01 17:43:00;  2025-07-01 17:50:00;  2025-07-01 17:58:00;  2025-07-01 18:05:00;  2025-07-01 18:13:00;  2025-07-01 18:20:00;  2025-07-01 18:28:00;  2025-07-01 18:35:00;  2025-07-01 18:43:00;  2025-07-01 18:58:00;  2025-07-01 19:05:00;  2025-07-01 19:28:00;  2025-07-01 19:35:00;  2025-07-01 19:58:00;  2025-07-01 20:05:00;  2025-07-01 20:28:00;  2025-07-01 20:35:00;  2025-07-01 20:58:00;  2025-07-01 21:05:00;  2025-07-01 21:28:00;  2025-07-01 21:35:00;  2025-07-01 21:58:00;  2025-07-01 22:35:00;  2025-07-01 22:58:00;  2025-07-01 23:35:00;  2025-07-01 23:58:00;  2025-08-01 00:35:00;  2025-08-01 00:58:00
               Cugy VD, village;      8573634;  DEPARTURE;  2025-07-01 05:35:00;  2025-07-01 05:58:00;  2025-07-01 06:05:00;  2025-07-01 06:28:00;  2025-07-01 06:35:00;  2025-07-01 06:43:00;  2025-07-01 06:50:00;  2025-07-01 06:58:00;  2025-07-01 07:05:00;  2025-07-01 07:13:00;  2025-07-01 07:20:00;  2025-07-01 07:28:00;  2025-07-01 07:35:00;  2025-07-01 07:43:00;  2025-07-01 07:50:00;  2025-07-01 07:58:00;  2025-07-01 08:05:00;  2025-07-01 08:13:00;  2025-07-01 08:20:00;  2025-07-01 08:28:00;  2025-07-01 08:35:00;  2025-07-01 08:50:00;  2025-07-01 08:58:00;  2025-07-01 09:05:00;  2025-07-01 09:28:00;  2025-07-01 09:35:00;  2025-07-01 09:58:00;  2025-07-01 10:05:00;  2025-07-01 10:28:00;  2025-07-01 10:35:00;  2025-07-01 10:58:00;  2025-07-01 11:05:00;  2025-07-01 11:28:00;  2025-07-01 11:35:00;  2025-07-01 11:58:00;  2025-07-01 12:05:00;  2025-07-01 12:33:00;  2025-07-01 12:35:00;  2025-07-01 12:58:00;  2025-07-01 13:05:00;  2025-07-01 13:28:00;  2025-07-01 13:35:00;  2025-07-01 13:58:00;  2025-07-01 14:00:00;  2025-07-01 14:28:00;  2025-07-01 14:35:00;  2025-07-01 14:58:00;  2025-07-01 15:05:00;  2025-07-01 15:28:00;  2025-07-01 15:35:00;  2025-07-01 15:58:00;  2025-07-01 16:05:00;  2025-07-01 16:13:00;  2025-07-01 16:28:00;  2025-07-01 16:35:00;  2025-07-01 16:43:00;  2025-07-01 16:50:00;  2025-07-01 16:58:00;  2025-07-01 17:05:00;  2025-07-01 17:13:00;  2025-07-01 17:20:00;  2025-07-01 17:28:00;  2025-07-01 17:35:00;  2025-07-01 17:43:00;  2025-07-01 17:50:00;  2025-07-01 17:58:00;  2025-07-01 18:05:00;  2025-07-01 18:13:00;  2025-07-01 18:20:00;  2025-07-01 18:28:00;  2025-07-01 18:35:00;  2025-07-01 18:43:00;  2025-07-01 18:58:00;  2025-07-01 19:05:00;  2025-07-01 19:28:00;  2025-07-01 19:35:00;  2025-07-01 19:58:00;  2025-07-01 20:05:00;  2025-07-01 20:28:00;  2025-07-01 20:35:00;  2025-07-01 20:58:00;  2025-07-01 21:05:00;  2025-07-01 21:28:00;  2025-07-01 21:35:00;  2025-07-01 21:58:00;  2025-07-01 22:35:00;  2025-07-01 22:58:00;  2025-07-01 23:35:00;  2025-07-01 23:58:00;  2025-08-01 00:35:00;  2025-08-01 00:58:00
             Cugy VD, Le Moulin;      8570164;    ARRIVAL;  2025-07-01 05:33:00;  2025-07-01 05:59:00;  2025-07-01 06:03:00;  2025-07-01 06:29:00;  2025-07-01 06:33:00;  2025-07-01 06:44:00;  2025-07-01 06:48:00;  2025-07-01 06:59:00;  2025-07-01 07:03:00;  2025-07-01 07:14:00;  2025-07-01 07:18:00;  2025-07-01 07:29:00;  2025-07-01 07:33:00;  2025-07-01 07:44:00;  2025-07-01 07:48:00;  2025-07-01 07:59:00;  2025-07-01 08:03:00;  2025-07-01 08:14:00;  2025-07-01 08:18:00;  2025-07-01 08:29:00;  2025-07-01 08:33:00;  2025-07-01 08:48:00;  2025-07-01 08:59:00;  2025-07-01 09:03:00;  2025-07-01 09:29:00;  2025-07-01 09:33:00;  2025-07-01 09:59:00;  2025-07-01 10:03:00;  2025-07-01 10:29:00;  2025-07-01 10:33:00;  2025-07-01 10:59:00;  2025-07-01 11:03:00;  2025-07-01 11:29:00;  2025-07-01 11:33:00;  2025-07-01 11:59:00;  2025-07-01 12:03:00;  2025-07-01 12:34:00;  2025-07-01 12:33:00;  2025-07-01 12:59:00;  2025-07-01 13:03:00;  2025-07-01 13:29:00;  2025-07-01 13:33:00;  2025-07-01 13:59:00;  2025-07-01 13:58:00;  2025-07-01 14:29:00;  2025-07-01 14:33:00;  2025-07-01 14:59:00;  2025-07-01 15:03:00;  2025-07-01 15:29:00;  2025-07-01 15:33:00;  2025-07-01 15:59:00;  2025-07-01 16:03:00;  2025-07-01 16:14:00;  2025-07-01 16:29:00;  2025-07-01 16:33:00;  2025-07-01 16:44:00;  2025-07-01 16:48:00;  2025-07-01 16:59:00;  2025-07-01 17:03:00;  2025-07-01 17:14:00;  2025-07-01 17:18:00;  2025-07-01 17:29:00;  2025-07-01 17:33:00;  2025-07-01 17:44:00;  2025-07-01 17:48:00;  2025-07-01 17:59:00;  2025-07-01 18:03:00;  2025-07-01 18:14:00;  2025-07-01 18:18:00;  2025-07-01 18:29:00;  2025-07-01 18:33:00;  2025-07-01 18:44:00;  2025-07-01 18:59:00;  2025-07-01 19:03:00;  2025-07-01 19:29:00;  2025-07-01 19:33:00;  2025-07-01 19:59:00;  2025-07-01 20:03:00;  2025-07-01 20:29:00;  2025-07-01 20:33:00;  2025-07-01 20:59:00;  2025-07-01 21:03:00;  2025-07-01 21:29:00;  2025-07-01 21:33:00;  2025-07-01 21:59:00;  2025-07-01 22:33:00;  2025-07-01 22:59:00;  2025-07-01 23:33:00;  2025-07-01 23:59:00;  2025-08-01 00:33:00;  2025-08-01 00:59:00
             Cugy VD, Le Moulin;      8570164;  DEPARTURE;  2025-07-01 05:33:00;  2025-07-01 05:59:00;  2025-07-01 06:03:00;  2025-07-01 06:29:00;  2025-07-01 06:33:00;  2025-07-01 06:44:00;  2025-07-01 06:48:00;  2025-07-01 06:59:00;  2025-07-01 07:03:00;  2025-07-01 07:14:00;  2025-07-01 07:18:00;  2025-07-01 07:29:00;  2025-07-01 07:33:00;  2025-07-01 07:44:00;  2025-07-01 07:48:00;  2025-07-01 07:59:00;  2025-07-01 08:03:00;  2025-07-01 08:14:00;  2025-07-01 08:18:00;  2025-07-01 08:29:00;  2025-07-01 08:33:00;  2025-07-01 08:48:00;  2025-07-01 08:59:00;  2025-07-01 09:03:00;  2025-07-01 09:29:00;  2025-07-01 09:33:00;  2025-07-01 09:59:00;  2025-07-01 10:03:00;  2025-07-01 10:29:00;  2025-07-01 10:33:00;  2025-07-01 10:59:00;  2025-07-01 11:03:00;  2025-07-01 11:29:00;  2025-07-01 11:33:00;  2025-07-01 11:59:00;  2025-07-01 12:03:00;  2025-07-01 12:34:00;  2025-07-01 12:33:00;  2025-07-01 12:59:00;  2025-07-01 13:03:00;  2025-07-01 13:29:00;  2025-07-01 13:33:00;  2025-07-01 13:59:00;  2025-07-01 13:58:00;  2025-07-01 14:29:00;  2025-07-01 14:33:00;  2025-07-01 14:59:00;  2025-07-01 15:03:00;  2025-07-01 15:29:00;  2025-07-01 15:33:00;  2025-07-01 15:59:00;  2025-07-01 16:03:00;  2025-07-01 16:14:00;  2025-07-01 16:29:00;  2025-07-01 16:33:00;  2025-07-01 16:44:00;  2025-07-01 16:48:00;  2025-07-01 16:59:00;  2025-07-01 17:03:00;  2025-07-01 17:14:00;  2025-07-01 17:18:00;  2025-07-01 17:29:00;  2025-07-01 17:33:00;  2025-07-01 17:44:00;  2025-07-01 17:48:00;  2025-07-01 17:59:00;  2025-07-01 18:03:00;  2025-07-01 18:14:00;  2025-07-01 18:18:00;  2025-07-01 18:29:00;  2025-07-01 18:33:00;  2025-07-01 18:44:00;  2025-07-01 18:59:00;  2025-07-01 19:03:00;  2025-07-01 19:29:00;  2025-07-01 19:33:00;  2025-07-01 19:59:00;  2025-07-01 20:03:00;  2025-07-01 20:29:00;  2025-07-01 20:33:00;  2025-07-01 20:59:00;  2025-07-01 21:03:00;  2025-07-01 21:29:00;  2025-07-01 21:33:00;  2025-07-01 21:59:00;  2025-07-01 22:33:00;  2025-07-01 22:59:00;  2025-07-01 23:33:00;  2025-07-01 23:59:00;  2025-08-01 00:33:00;  2025-08-01 00:59:00
  Bretigny-sur-Morrens, croisée;      8570176;    ARRIVAL;  2025-07-01 05:31:00;  2025-07-01 06:01:00;  2025-07-01 06:01:00;  2025-07-01 06:31:00;  2025-07-01 06:31:00;  2025-07-01 06:46:00;  2025-07-01 06:46:00;  2025-07-01 07:01:00;  2025-07-01 07:01:00;  2025-07-01 07:16:00;  2025-07-01 07:16:00;  2025-07-01 07:31:00;  2025-07-01 07:31:00;  2025-07-01 07:46:00;  2025-07-01 07:46:00;  2025-07-01 08:01:00;  2025-07-01 08:01:00;  2025-07-01 08:16:00;  2025-07-01 08:16:00;  2025-07-01 08:31:00;  2025-07-01 08:31:00;  2025-07-01 08:46:00;  2025-07-01 09:01:00;  2025-07-01 09:01:00;  2025-07-01 09:31:00;  2025-07-01 09:31:00;  2025-07-01 10:01:00;  2025-07-01 10:01:00;  2025-07-01 10:31:00;  2025-07-01 10:31:00;  2025-07-01 11:01:00;  2025-07-01 11:01:00;  2025-07-01 11:31:00;  2025-07-01 11:31:00;  2025-07-01 12:01:00;  2025-07-01 12:01:00;  2025-07-01 12:36:00;  2025-07-01 12:31:00;  2025-07-01 13:01:00;  2025-07-01 13:01:00;  2025-07-01 13:31:00;  2025-07-01 13:31:00;  2025-07-01 14:01:00;  2025-07-01 13:56:00;  2025-07-01 14:31:00;  2025-07-01 14:31:00;  2025-07-01 15:01:00;  2025-07-01 15:01:00;  2025-07-01 15:31:00;  2025-07-01 15:31:00;  2025-07-01 16:01:00;  2025-07-01 16:01:00;  2025-07-01 16:16:00;  2025-07-01 16:31:00;  2025-07-01 16:31:00;  2025-07-01 16:46:00;  2025-07-01 16:46:00;  2025-07-01 17:01:00;  2025-07-01 17:01:00;  2025-07-01 17:16:00;  2025-07-01 17:16:00;  2025-07-01 17:31:00;  2025-07-01 17:31:00;  2025-07-01 17:46:00;  2025-07-01 17:46:00;  2025-07-01 18:01:00;  2025-07-01 18:01:00;  2025-07-01 18:16:00;  2025-07-01 18:16:00;  2025-07-01 18:31:00;  2025-07-01 18:31:00;  2025-07-01 18:46:00;  2025-07-01 19:01:00;  2025-07-01 19:01:00;  2025-07-01 19:31:00;  2025-07-01 19:31:00;  2025-07-01 20:01:00;  2025-07-01 20:01:00;  2025-07-01 20:31:00;  2025-07-01 20:31:00;  2025-07-01 21:01:00;  2025-07-01 21:01:00;  2025-07-01 21:31:00;  2025-07-01 21:31:00;  2025-07-01 22:01:00;  2025-07-01 22:31:00;  2025-07-01 23:01:00;  2025-07-01 23:31:00;  2025-08-01 00:01:00;  2025-08-01 00:31:00;  2025-08-01 01:01:00
  Bretigny-sur-Morrens, croisée;      8570176;  DEPARTURE;  2025-07-01 05:31:00;  2025-07-01 06:01:00;  2025-07-01 06:01:00;  2025-07-01 06:31:00;  2025-07-01 06:31:00;  2025-07-01 06:46:00;  2025-07-01 06:46:00;  2025-07-01 07:01:00;  2025-07-01 07:01:00;  2025-07-01 07:16:00;  2025-07-01 07:16:00;  2025-07-01 07:31:00;  2025-07-01 07:31:00;  2025-07-01 07:46:00;  2025-07-01 07:46:00;  2025-07-01 08:01:00;  2025-07-01 08:01:00;  2025-07-01 08:16:00;  2025-07-01 08:16:00;  2025-07-01 08:31:00;  2025-07-01 08:31:00;  2025-07-01 08:46:00;  2025-07-01 09:01:00;  2025-07-01 09:01:00;  2025-07-01 09:31:00;  2025-07-01 09:31:00;  2025-07-01 10:01:00;  2025-07-01 10:01:00;  2025-07-01 10:31:00;  2025-07-01 10:31:00;  2025-07-01 11:01:00;  2025-07-01 11:01:00;  2025-07-01 11:31:00;  2025-07-01 11:31:00;  2025-07-01 12:01:00;  2025-07-01 12:01:00;  2025-07-01 12:36:00;  2025-07-01 12:31:00;  2025-07-01 13:01:00;  2025-07-01 13:01:00;  2025-07-01 13:31:00;  2025-07-01 13:31:00;  2025-07-01 14:01:00;  2025-07-01 13:56:00;  2025-07-01 14:31:00;  2025-07-01 14:31:00;  2025-07-01 15:01:00;  2025-07-01 15:01:00;  2025-07-01 15:31:00;  2025-07-01 15:31:00;  2025-07-01 16:01:00;  2025-07-01 16:01:00;  2025-07-01 16:16:00;  2025-07-01 16:31:00;  2025-07-01 16:31:00;  2025-07-01 16:46:00;  2025-07-01 16:46:00;  2025-07-01 17:01:00;  2025-07-01 17:01:00;  2025-07-01 17:16:00;  2025-07-01 17:16:00;  2025-07-01 17:31:00;  2025-07-01 17:31:00;  2025-07-01 17:46:00;  2025-07-01 17:46:00;  2025-07-01 18:01:00;  2025-07-01 18:01:00;  2025-07-01 18:16:00;  2025-07-01 18:16:00;  2025-07-01 18:31:00;  2025-07-01 18:31:00;  2025-07-01 18:46:00;  2025-07-01 19:01:00;  2025-07-01 19:01:00;  2025-07-01 19:31:00;  2025-07-01 19:31:00;  2025-07-01 20:01:00;  2025-07-01 20:01:00;  2025-07-01 20:31:00;  2025-07-01 20:31:00;  2025-07-01 21:01:00;  2025-07-01 21:01:00;  2025-07-01 21:31:00;  2025-07-01 21:31:00;  2025-07-01 22:01:00;  2025-07-01 22:31:00;  2025-07-01 23:01:00;  2025-07-01 23:31:00;  2025-08-01 00:01:00;  2025-08-01 00:31:00;  2025-08-01 01:01:00
               Bottens, croisée;      8570178;    ARRIVAL;  2025-07-01 05:28:00;  2025-07-01 06:05:00;  2025-07-01 05:58:00;  2025-07-01 06:35:00;  2025-07-01 06:28:00;  2025-07-01 06:50:00;  2025-07-01 06:43:00;  2025-07-01 07:05:00;  2025-07-01 06:58:00;  2025-07-01 07:20:00;  2025-07-01 07:13:00;  2025-07-01 07:35:00;  2025-07-01 07:28:00;  2025-07-01 07:50:00;  2025-07-01 07:43:00;  2025-07-01 08:05:00;  2025-07-01 07:58:00;  2025-07-01 08:20:00;  2025-07-01 08:13:00;  2025-07-01 08:35:00;  2025-07-01 08:28:00;  2025-07-01 08:43:00;  2025-07-01 09:05:00;  2025-07-01 08:58:00;  2025-07-01 09:35:00;  2025-07-01 09:28:00;  2025-07-01 10:05:00;  2025-07-01 09:58:00;  2025-07-01 10:35:00;  2025-07-01 10:28:00;  2025-07-01 11:05:00;  2025-07-01 10:58:00;  2025-07-01 11:35:00;  2025-07-01 11:28:00;  2025-07-01 12:05:00;  2025-07-01 11:58:00;  2025-07-01 12:40:00;  2025-07-01 12:28:00;  2025-07-01 13:05:00;  2025-07-01 12:58:00;  2025-07-01 13:35:00;  2025-07-01 13:28:00;  2025-07-01 14:05:00;  2025-07-01 13:53:00;  2025-07-01 14:35:00;  2025-07-01 14:28:00;  2025-07-01 15:05:00;  2025-07-01 14:58:00;  2025-07-01 15:35:00;  2025-07-01 15:28:00;  2025-07-01 16:05:00;  2025-07-01 15:58:00;  2025-07-01 16:20:00;  2025-07-01 16:35:00;  2025-07-01 16:28:00;  2025-07-01 16:50:00;  2025-07-01 16:43:00;  2025-07-01 17:05:00;  2025-07-01 16:58:00;  2025-07-01 17:20:00;  2025-07-01 17:13:00;  2025-07-01 17:35:00;  2025-07-01 17:28:00;  2025-07-01 17:50:00;  2025-07-01 17:43:00;  2025-07-01 18:05:00;  2025-07-01 17:58:00;  2025-07-01 18:20:00;  2025-07-01 18:13:00;  2025-07-01 18:35:00;  2025-07-01 18:28:00;  2025-07-01 18:50:00;  2025-07-01 19:05:00;  2025-07-01 18:58:00;  2025-07-01 19:35:00;  2025-07-01 19:28:00;  2025-07-01 20:05:00;  2025-07-01 19:58:00;  2025-07-01 20:35:00;  2025-07-01 20:28:00;  2025-07-01 21:05:00;  2025-07-01 20:58:00;  2025-07-01 21:35:00;  2025-07-01 21:28:00;  2025-07-01 22:05:00;  2025-07-01 22:28:00;  2025-07-01 23:05:00;  2025-07-01 23:28:00;  2025-08-01 00:05:00;  2025-08-01 00:28:00;  2025-08-01 01:05:00
               Bottens, croisée;      8570178;  DEPARTURE;  2025-07-01 05:28:00;  2025-07-01 06:05:00;  2025-07-01 05:58:00;  2025-07-01 06:35:00;  2025-07-01 06:28:00;  2025-07-01 06:50:00;  2025-07-01 06:43:00;  2025-07-01 07:05:00;  2025-07-01 06:58:00;  2025-07-01 07:20:00;  2025-07-01 07:13:00;  2025-07-01 07:35:00;  2025-07-01 07:28:00;  2025-07-01 07:50:00;  2025-07-01 07:43:00;  2025-07-01 08:05:00;  2025-07-01 07:58:00;  2025-07-01 08:20:00;  2025-07-01 08:13:00;  2025-07-01 08:35:00;  2025-07-01 08:28:00;  2025-07-01 08:43:00;  2025-07-01 09:05:00;  2025-07-01 08:58:00;  2025-07-01 09:35:00;  2025-07-01 09:28:00;  2025-07-01 10:05:00;  2025-07-01 09:58:00;  2025-07-01 10:35:00;  2025-07-01 10:28:00;  2025-07-01 11:05:00;  2025-07-01 10:58:00;  2025-07-01 11:35:00;  2025-07-01 11:28:00;  2025-07-01 12:05:00;  2025-07-01 11:58:00;  2025-07-01 12:40:00;  2025-07-01 12:28:00;  2025-07-01 13:05:00;  2025-07-01 12:58:00;  2025-07-01 13:35:00;  2025-07-01 13:28:00;  2025-07-01 14:05:00;  2025-07-01 13:53:00;  2025-07-01 14:35:00;  2025-07-01 14:28:00;  2025-07-01 15:05:00;  2025-07-01 14:58:00;  2025-07-01 15:35:00;  2025-07-01 15:28:00;  2025-07-01 16:05:00;  2025-07-01 15:58:00;  2025-07-01 16:20:00;  2025-07-01 16:35:00;  2025-07-01 16:28:00;  2025-07-01 16:50:00;  2025-07-01 16:43:00;  2025-07-01 17:05:00;  2025-07-01 16:58:00;  2025-07-01 17:20:00;  2025-07-01 17:13:00;  2025-07-01 17:35:00;  2025-07-01 17:28:00;  2025-07-01 17:50:00;  2025-07-01 17:43:00;  2025-07-01 18:05:00;  2025-07-01 17:58:00;  2025-07-01 18:20:00;  2025-07-01 18:13:00;  2025-07-01 18:35:00;  2025-07-01 18:28:00;  2025-07-01 18:50:00;  2025-07-01 19:05:00;  2025-07-01 18:58:00;  2025-07-01 19:35:00;  2025-07-01 19:28:00;  2025-07-01 20:05:00;  2025-07-01 19:58:00;  2025-07-01 20:35:00;  2025-07-01 20:28:00;  2025-07-01 21:05:00;  2025-07-01 20:58:00;  2025-07-01 21:35:00;  2025-07-01 21:28:00;  2025-07-01 22:05:00;  2025-07-01 22:28:00;  2025-07-01 23:05:00;  2025-07-01 23:28:00;  2025-08-01 00:05:00;  2025-08-01 00:28:00;  2025-08-01 01:05:00
          Bottens, La Rustériaz;      8570179;    ARRIVAL;  2025-07-01 05:24:00;  2025-07-01 06:07:00;  2025-07-01 05:54:00;  2025-07-01 06:37:00;  2025-07-01 06:24:00;  2025-07-01 06:52:00;  2025-07-01 06:39:00;  2025-07-01 07:07:00;  2025-07-01 06:54:00;  2025-07-01 07:22:00;  2025-07-01 07:09:00;  2025-07-01 07:37:00;  2025-07-01 07:24:00;  2025-07-01 07:52:00;  2025-07-01 07:39:00;  2025-07-01 08:07:00;  2025-07-01 07:54:00;  2025-07-01 08:22:00;  2025-07-01 08:09:00;  2025-07-01 08:37:00;  2025-07-01 08:24:00;  2025-07-01 08:39:00;  2025-07-01 09:07:00;  2025-07-01 08:54:00;  2025-07-01 09:37:00;  2025-07-01 09:24:00;  2025-07-01 10:07:00;  2025-07-01 09:54:00;  2025-07-01 10:37:00;  2025-07-01 10:24:00;  2025-07-01 11:07:00;  2025-07-01 10:54:00;  2025-07-01 11:37:00;  2025-07-01 11:24:00;  2025-07-01 12:07:00;  2025-07-01 11:54:00;  2025-07-01 12:42:00;  2025-07-01 12:24:00;  2025-07-01 13:07:00;  2025-07-01 12:54:00;  2025-07-01 13:37:00;  2025-07-01 13:24:00;  2025-07-01 14:07:00;  2025-07-01 13:49:00;  2025-07-01 14:37:00;  2025-07-01 14:24:00;  2025-07-01 15:07:00;  2025-07-01 14:54:00;  2025-07-01 15:37:00;  2025-07-01 15:24:00;  2025-07-01 16:07:00;  2025-07-01 15:54:00;  2025-07-01 16:22:00;  2025-07-01 16:37:00;  2025-07-01 16:24:00;  2025-07-01 16:52:00;  2025-07-01 16:39:00;  2025-07-01 17:07:00;  2025-07-01 16:54:00;  2025-07-01 17:22:00;  2025-07-01 17:09:00;  2025-07-01 17:37:00;  2025-07-01 17:24:00;  2025-07-01 17:52:00;  2025-07-01 17:39:00;  2025-07-01 18:07:00;  2025-07-01 17:54:00;  2025-07-01 18:22:00;  2025-07-01 18:09:00;  2025-07-01 18:37:00;  2025-07-01 18:24:00;  2025-07-01 18:52:00;  2025-07-01 19:07:00;  2025-07-01 18:54:00;  2025-07-01 19:37:00;  2025-07-01 19:24:00;  2025-07-01 20:07:00;  2025-07-01 19:54:00;  2025-07-01 20:37:00;  2025-07-01 20:24:00;  2025-07-01 21:07:00;  2025-07-01 20:54:00;  2025-07-01 21:37:00;  2025-07-01 21:24:00;  2025-07-01 22:07:00;  2025-07-01 22:24:00;  2025-07-01 23:07:00;  2025-07-01 23:24:00;  2025-08-01 00:07:00;  2025-08-01 00:24:00;  2025-08-01 01:07:00
          Bottens, La Rustériaz;      8570179;  DEPARTURE;  2025-07-01 05:24:00;  2025-07-01 06:07:00;  2025-07-01 05:54:00;  2025-07-01 06:37:00;  2025-07-01 06:24:00;  2025-07-01 06:52:00;  2025-07-01 06:39:00;  2025-07-01 07:07:00;  2025-07-01 06:54:00;  2025-07-01 07:22:00;  2025-07-01 07:09:00;  2025-07-01 07:37:00;  2025-07-01 07:24:00;  2025-07-01 07:52:00;  2025-07-01 07:39:00;  2025-07-01 08:07:00;  2025-07-01 07:54:00;  2025-07-01 08:22:00;  2025-07-01 08:09:00;  2025-07-01 08:37:00;  2025-07-01 08:24:00;  2025-07-01 08:39:00;  2025-07-01 09:07:00;  2025-07-01 08:54:00;  2025-07-01 09:37:00;  2025-07-01 09:24:00;  2025-07-01 10:07:00;  2025-07-01 09:54:00;  2025-07-01 10:37:00;  2025-07-01 10:24:00;  2025-07-01 11:07:00;  2025-07-01 10:54:00;  2025-07-01 11:37:00;  2025-07-01 11:24:00;  2025-07-01 12:07:00;  2025-07-01 11:54:00;  2025-07-01 12:42:00;  2025-07-01 12:24:00;  2025-07-01 13:07:00;  2025-07-01 12:54:00;  2025-07-01 13:37:00;  2025-07-01 13:24:00;  2025-07-01 14:07:00;  2025-07-01 13:49:00;  2025-07-01 14:37:00;  2025-07-01 14:24:00;  2025-07-01 15:07:00;  2025-07-01 14:54:00;  2025-07-01 15:37:00;  2025-07-01 15:24:00;  2025-07-01 16:07:00;  2025-07-01 15:54:00;  2025-07-01 16:22:00;  2025-07-01 16:37:00;  2025-07-01 16:24:00;  2025-07-01 16:52:00;  2025-07-01 16:39:00;  2025-07-01 17:07:00;  2025-07-01 16:54:00;  2025-07-01 17:22:00;  2025-07-01 17:09:00;  2025-07-01 17:37:00;  2025-07-01 17:24:00;  2025-07-01 17:52:00;  2025-07-01 17:39:00;  2025-07-01 18:07:00;  2025-07-01 17:54:00;  2025-07-01 18:22:00;  2025-07-01 18:09:00;  2025-07-01 18:37:00;  2025-07-01 18:24:00;  2025-07-01 18:52:00;  2025-07-01 19:07:00;  2025-07-01 18:54:00;  2025-07-01 19:37:00;  2025-07-01 19:24:00;  2025-07-01 20:07:00;  2025-07-01 19:54:00;  2025-07-01 20:37:00;  2025-07-01 20:24:00;  2025-07-01 21:07:00;  2025-07-01 20:54:00;  2025-07-01 21:37:00;  2025-07-01 21:24:00;  2025-07-01 22:07:00;  2025-07-01 22:24:00;  2025-07-01 23:07:00;  2025-07-01 23:24:00;  2025-08-01 00:07:00;  2025-08-01 00:24:00;  2025-08-01 01:07:00
